ITEM_ID,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
210215,100.0,107.7,113.2,105.9,108.1,113.1,109.8,108.3,101.8,105.9,106.0,106.8,106.9,105.51,114.276,113.848,107.648,107.541,109.786,110.855,105.083,102.731,109.359,114.169,91.934,102.782,112.435,124.019,94.232,96.439,105.816,103.426,93.497,104.345,103.885,108.574,102.69,106.798,99.815,96.426,104.539,97.761,98.069,99.096,91.189,94.372,98.069,107.517,97.556,101.556,96.678,95.897,101.556,88.873,99.507,88.581,95.019,99.019,100.58,102.238,94.044,102.978,102.469,103.659,102.357
210216,100.0,97.7,104.7,101.4,100.3,102.0,103.8,104.3,102.7,96.5,99.3,99.9,98.4,95.153,101.057,104.993,105.485,106.764,106.961,107.256,105.583,104.206,106.666,104.501,102.041,101.327,108.571,111.735,109.694,109.592,111.327,109.082,106.837,101.531,104.082,106.531,102.653,96.289,104.295,105.014,102.756,104.09,106.041,104.706,104.398,103.269,105.527,108.812,103.885,107.521,109.183,110.326,109.91,111.884,115.832,119.987,118.117,115.001,119.779,125.701,127.155,124.103,129.767,126.777,132.811
210219,,,,,,,,,,,,,,,,,,,,,,,,,100.0,102.2,99.4,103.3,101.9,102.3,103.9,100.6,99.4,94.1,89.1,90.1,87.4,92.382,92.382,89.76,85.565,92.994,91.595,88.886,90.109,90.372,93.868,94.392,92.469,94.873,95.798,95.983,98.572,99.404,101.994,104.12,101.346,98.85,106.155,107.727,108.836,112.101,115.671,113.27,115.081
211305,100.0,100.4,101.2,98.1,104.0,100.8,105.6,105.3,102.7,101.0,96.6,105.2,103.6,107.537,101.217,102.253,100.388,102.875,103.496,98.731,96.141,100.078,99.456,102.046,94.483,97.223,103.365,105.16,101.664,98.263,103.365,97.601,98.263,96.373,93.349,99.869,101.475,101.881,106.752,99.445,105.94,104.519,103.809,101.779,104.519,107.259,108.071,110.303,108.274,108.49,119.534,115.853,118.993,127.655,134.476,134.368,133.393,136.642,136.1,141.839,135.126,134.991,139.221,131.608,130.388
211306,100.0,99.5,97.9,99.4,99.5,98.3,99.2,99.9,99.9,99.8,99.3,99.6,100.0,100.3,100.1,99.8,100.0,100.1,99.7,98.5,99.6,100.1,98.6,99.1,99.7,100.199,100.099,101.196,100.199,100.398,100.797,99.8,97.806,97.307,98.005,96.51,97.706,97.706,97.413,97.12,97.413,97.608,97.413,98.195,98.683,98.195,99.269,99.856,101.907,103.436,103.844,104.863,110.977,117.601,120.964,124.123,126.569,129.83,129.932,129.83,132.174,135.478,135.404,134.229,132.729
211408,100.0,101.1,99.2,96.6,99.6,99.1,99.0,95.7,95.4,95.6,98.5,94.5,99.8,94.311,97.505,98.902,94.71,94.71,99.301,98.303,96.606,94.81,94.012,90.818,93.213,93.213,90.976,97.315,98.992,97.687,95.264,94.239,94.052,89.578,93.493,90.324,91.722,94.107,91.08,96.216,92.089,94.382,94.657,95.207,94.473,96.308,97.042,94.29,96.583,101.412,100.35,105.372,108.656,111.553,116.865,120.536,120.149,123.53,121.501,131.546,139.659,142.732,149.821,154.286,159.577
211501,100.0,100.7,100.5,98.7,96.1,97.5,95.1,95.3,97.6,97.3,95.1,94.8,96.2,96.008,96.489,96.585,96.489,95.911,97.162,96.585,94.565,95.238,94.661,95.43,96.489,95.813,95.62,93.883,94.462,95.427,94.366,94.173,91.182,90.699,89.155,90.217,90.217,89.766,89.766,89.676,89.766,87.961,87.51,88.142,87.961,88.052,88.052,88.052,89.585,91.198,91.287,94.423,97.738,102.665,107.592,111.982,112.519,117.894,118.969,123.09,124.434,128.665,129.829,131.614,134.843
211509,100.0,101.1,101.4,101.5,101.6,101.2,100.4,99.7,98.7,98.7,98.3,98.3,98.3,98.3,98.3,97.612,97.907,98.398,98.202,98.3,98.3,97.514,97.809,98.595,98.497,97.709,97.709,97.413,97.709,98.398,98.004,96.822,97.315,96.527,95.837,95.739,96.133,95.364,95.46,95.364,96.613,94.306,94.114,94.595,94.883,95.171,95.075,95.267,95.844,97.186,97.569,100.924,105.045,106.1,109.358,119.71,122.201,124.118,128.431,133.511,133.511,138.985,140.655,142.0,141.547
211510,100.0,99.9,99.8,101.0,100.8,100.8,101.1,101.5,102.1,102.7,102.3,102.2,102.7,102.186,102.7,103.522,103.316,103.727,104.241,104.651,104.754,105.165,105.165,105.473,104.754,105.173,104.44,104.754,105.383,105.278,105.173,103.602,103.916,102.554,103.078,102.973,103.497,105.049,105.567,105.877,104.221,104.428,104.325,104.946,105.153,105.67,105.567,105.981,106.395,107.033,107.565,108.416,109.587,109.268,110.331,111.715,112.353,115.226,116.928,117.354,118.098,119.515,119.139,119.422,119.159
211511,100.0,97.2,98.5,100.4,97.1,96.8,98.3,97.8,97.1,98.1,96.8,95.3,97.9,97.508,98.096,95.452,92.711,90.558,93.494,95.061,94.669,90.949,92.124,92.711,95.942,95.846,91.625,93.064,96.134,90.09,87.883,93.16,93.735,93.064,88.363,90.569,93.352,92.791,91.204,90.084,94.939,92.231,89.431,93.818,94.939,93.632,91.298,95.685,96.992,96.701,98.932,99.126,101.648,103.879,108.534,114.742,114.645,119.397,122.016,123.277,132.2,127.177,129.21,130.145,133.815
210114,100.0,100.2,100.5,103.7,103.1,100.6,103.1,103.9,101.9,99.9,100.9,100.1,103.5,99.567,102.051,101.223,100.188,100.084,102.465,100.084,102.879,102.362,102.879,103.81,107.64,104.196,108.071,108.716,105.81,104.841,104.088,105.918,107.425,107.748,108.071,105.918,110.223,106.366,106.255,108.019,108.019,108.46,110.554,110.664,110.774,110.774,108.57,112.869,115.514,108.814,114.59,113.666,115.052,116.669,117.016,119.442,122.907,121.059,125.91,128.798,128.105,125.287,127.661,126.146,125.926
211714,100.0,106.6,105.7,105.6,106.2,104.0,109.3,106.3,108.7,103.2,102.3,111.9,105.1,105.941,104.785,109.409,109.83,108.043,106.046,109.409,108.043,107.412,104.89,111.826,90.071,97.817,109.616,114.03,109.526,108.085,108.715,108.175,105.383,105.383,109.346,111.508,104.302,112.125,106.805,110.664,114.002,112.437,112.646,108.891,111.707,108.787,110.351,118.8,108.995,119.786,120.876,116.516,118.369,120.331,118.696,123.056,126.217,128.07,129.16,136.898,127.089,136.239,138.739,145.358,141.128
212936,100.0,101.0,100.5,98.8,100.3,100.1,99.3,99.6,98.7,99.4,99.5,99.2,101.5,100.992,100.992,99.876,100.992,101.196,101.297,101.094,100.384,101.297,100.992,100.688,100.789,100.588,100.689,99.882,99.882,101.797,101.394,99.681,101.797,101.293,100.789,103.007,104.116,103.803,102.97,103.074,101.929,101.304,102.866,103.179,104.011,105.157,106.198,106.927,107.239,108.097,109.062,109.706,114.21,118.821,120.108,123.11,125.041,127.293,128.687,130.724,131.797,132.983,132.846,133.758,134.853
212937,100.0,101.1,102.1,100.9,100.4,101.1,99.7,100.4,99.4,99.3,98.0,100.6,101.7,102.005,100.988,100.276,102.208,101.598,103.124,102.208,100.988,101.903,100.785,101.802,100.276,101.58,101.981,102.683,102.282,103.385,102.984,101.379,103.786,103.485,104.789,104.187,106.293,105.974,103.954,105.017,104.911,103.848,106.293,107.781,108.631,109.8,111.182,112.033,112.351,113.25,113.924,114.823,119.542,124.036,125.384,127.744,129.429,132.125,132.687,136.395,136.619,138.669,136.901,138.048,137.055
212941,100.0,99.5,102.9,105.7,97.7,104.2,98.0,105.6,100.1,101.1,99.1,106.5,104.4,105.026,108.367,101.059,103.252,108.367,105.444,105.444,102.521,108.263,104.191,105.131,109.098,103.752,104.516,104.189,104.079,106.916,106.152,104.516,105.607,104.407,107.571,107.571,108.007,108.223,101.095,105.091,105.091,104.227,103.039,107.683,106.603,106.279,107.899,109.951,107.899,111.244,105.094,110.165,111.352,117.07,111.136,122.789,117.826,124.3,129.479,128.831,128.292,129.062,127.186,127.6,127.821
212944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,109.3,107.7,109.0,114.0,112.8,114.1,116.3,114.7,122.7,120.3,124.6,111.4,123.654,126.11,120.746,120.257
211410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,101.5,100.887,99.362,100.917
211411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,106.3,105.76,105.449,98.919
211026,100.0,102.6,104.2,99.9,99.3,98.7,101.2,101.4,101.6,99.3,101.6,102.6,103.3,103.403,101.337,99.684,102.06,101.957,98.342,101.75,101.854,101.75,102.06,102.37,98.961,98.566,103.217,103.909,103.613,102.029,103.316,102.425,95.597,99.258,100.545,98.763,99.654,102.145,103.042,101.448,98.658,101.548,104.438,101.647,93.974,103.939,104.139,108.025,107.726,114.621,114.297,119.899,123.131,127.009,129.702,135.304,132.611,138.32,136.489,136.166,134.765,139.347,141.372,139.76,144.421
212222,100.0,100.5,99.7,100.2,101.4,100.0,100.5,101.8,101.6,100.9,100.8,102.8,102.0,103.02,103.224,102.306,102.816,103.224,103.836,103.632,102.51,102.714,102.204,102.51,103.428,104.152,101.566,102.394,98.153,101.773,103.428,104.255,104.669,104.876,101.67,103.635,103.428,98.463,102.497,102.29,104.359,103.945,100.946,101.153,104.359,104.979,104.566,103.945,104.462,104.149,101.851,103.627,104.253,101.015,104.88,105.507,105.716,106.134,107.283,107.283,107.492,111.684,113.766,113.597,114.001
212223,100.0,85.7,97.7,89.8,88.3,91.5,91.9,89.3,86.0,89.9,90.1,85.4,90.4,88.411,92.389,88.05,88.773,93.112,89.406,86.332,95.914,94.016,91.304,93.112,98.084,93.964,97.79,95.436,104.361,101.125,94.357,97.201,102.89,89.649,88.079,90.728,95.828,88.162,94.966,90.462,95.445,88.449,93.624,94.486,92.857,88.737,93.145,93.72,101.003,95.448,95.953,104.437,106.76,103.528,105.649,106.356,102.922,105.75,104.942,109.386,109.386,114.418,116.145,114.234,115.807
212225,100.0,99.8,100.1,99.7,101.8,100.3,102.8,103.6,101.9,102.5,102.6,99.0,103.1,102.378,101.966,102.172,101.141,103.925,104.337,98.667,104.44,99.801,103.616,102.997,105.574,102.724,104.308,101.246,99.662,101.985,96.284,101.351,98.712,97.867,96.389,96.812,100.507,97.592,92.466,98.396,95.481,97.391,97.291,96.085,98.597,94.275,96.889,97.592,96.889,97.373,97.954,97.857,99.408,96.501,99.02,97.082,100.958,101.539,100.473,106.093,106.674,105.928,111.349,108.125,114.951
212226,100.0,97.6,102.0,99.3,94.6,95.6,102.0,97.6,97.7,98.3,97.9,96.6,97.4,101.296,99.64,102.27,98.666,102.952,99.251,100.322,98.179,98.277,98.861,99.738,98.374,97.981,100.341,101.915,103.391,103.096,100.243,103.096,100.637,108.507,99.653,100.538,106.146,98.822,106.782,107.738,111.665,106.995,107.313,109.33,107.101,108.693,106.146,106.57,109.118,106.171,108.899,110.1,108.245,110.209,110.864,114.355,118.502,117.738,117.847,118.938,120.902,126.947,131.305,132.243,132.417
212228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,97.1,97.2,97.3,97.3,97.2,90.9,96.1,95.5,96.4,91.1,95.9,96.9,96.997,97.191,98.644,99.419,99.613,99.419,99.613,100.001,99.807,101.551,105.524,106.299,117.673,114.499,115.79,116.539
211901,100.0,101.9,100.3,103.0,100.1,100.4,99.9,99.5,98.0,100.2,98.7,102.2,102.0,96.696,100.47,98.94,99.858,99.756,103.938,96.084,98.328,102.612,100.062,99.042,100.47,96.552,104.187,106.096,104.891,102.781,105.393,95.246,96.049,99.365,91.528,99.666,96.753,100.042,100.429,97.236,100.236,98.494,94.624,95.882,98.01,99.268,98.784,100.623,100.236,103.042,103.042,100.737,103.343,106.35,104.245,105.849,108.756,105.548,106.651,108.856,112.364,117.982,116.954,118.098,113.042
213003,100.0,98.9,98.8,99.8,99.1,98.7,99.3,99.0,98.9,98.2,96.1,97.9,98.8,95.54,99.59,97.713,96.33,98.306,98.405,97.318,98.306,98.207,96.33,95.836,98.8,93.662,99.887,90.698,98.405,94.255,100.875,87.142,90.797,87.142,87.932,93.07,88.722,86.416,92.271,89.965,92.36,88.811,92.804,92.537,88.634,95.82,93.513,94.844,96.353,98.569,98.183,101.17,105.217,103.868,107.24,102.326,107.144,107.24,108.204,105.602,112.925,111.57,112.524,114.718,109.568
213005,100.0,96.4,101.1,99.5,100.1,103.5,104.6,103.4,101.3,97.4,95.2,99.9,99.9,100.599,95.904,96.503,103.596,102.497,105.195,104.695,96.204,101.099,102.597,100.499,101.598,100.074,105.764,104.341,105.357,97.636,104.24,106.475,100.786,101.801,98.55,102.309,104.748,96.997,104.957,104.957,105.9,105.9,105.795,105.481,102.548,103.386,104.748,102.758,107.157,103.514,100.942,107.264,107.693,107.8,111.122,112.836,110.586,113.051,109.943,113.801,114.98,121.418,125.79,128.741,130.042
213006,100.0,102.0,102.4,101.1,102.9,103.0,97.8,94.7,99.5,96.5,96.3,98.0,94.4,92.418,96.949,92.89,96.099,94.683,93.267,93.173,96.005,93.267,91.379,94.778,95.25,93.63,91.821,96.678,93.535,97.44,97.25,90.011,91.154,94.107,88.106,88.582,91.916,90.997,91.824,93.203,91.456,91.824,91.089,93.203,90.353,89.526,93.387,91.824,94.673,91.454,92.022,92.212,94.768,96.093,97.135,97.419,98.176,99.502,100.638,101.206,103.667,110.406,111.576,110.949,110.552
213007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,93.9,99.8,98.6,92.8,93.5,99.1,99.4,96.8,92.9,98.1,92.6,100.4,99.396,101.203,98.392,103.312,101.304,104.617,104.416,101.002,103.412,100.4,98.894,110.842,118.822,113.085,113.625,118.461
210913,100.0,103.8,102.6,99.2,101.7,101.5,102.3,101.7,98.4,100.6,100.9,103.0,102.3,102.3,102.505,101.482,103.834,100.765,102.812,102.812,102.812,102.812,103.732,101.686,102.812,102.812,100.036,100.55,100.55,100.55,100.55,80.81,85.334,85.745,79.268,78.24,78.342,77.951,77.794,79.047,77.246,79.831,79.753,79.831,79.517,81.633,81.319,81.241,77.559,84.384,84.229,89.348,88.65,89.115,88.262,88.572,89.348,88.65,92.683,94.699,93.536,99.148,99.504,99.238,90.546
211011,100.0,99.8,100.9,102.2,102.8,101.1,103.8,104.8,104.3,103.0,101.9,102.7,101.7,103.022,100.988,104.446,104.548,105.361,103.836,106.683,106.582,106.378,106.48,105.463,104.548,103.92,104.234,102.77,103.293,104.861,102.352,103.816,101.829,104.234,102.143,100.784,102.352,99.896,99.282,103.171,99.691,101.84,103.99,104.809,100.919,105.218,103.58,106.241,106.344,103.366,108.152,111.555,115.702,113.894,118.68,120.913,124.316,123.997,128.676,131.76,130.484,130.875,135.451,136.716,136.174
211023,100.0,100.4,103.2,97.9,99.0,96.3,96.8,94.5,96.5,93.6,92.1,97.1,93.2,93.759,94.784,92.454,93.107,96.648,95.716,101.029,100.842,98.699,102.52,104.477,105.223,107.117,99.225,100.909,103.75,103.329,98.909,106.38,107.432,106.38,106.485,103.644,107.853,102.569,104.186,102.892,100.735,104.941,103.324,106.451,104.833,106.128,105.481,111.305,111.736,112.63,111.289,112.742,113.3,114.976,111.848,114.865,117.882,118.887,119.893,119.558,117.099,121.081,121.772,127.654,124.37
211024,100.0,100.7,102.2,101.7,100.3,96.4,99.3,98.1,98.6,100.6,100.4,101.7,100.5,102.309,101.204,103.414,102.108,101.204,101.907,100.5,104.018,101.204,101.907,105.123,104.822,105.136,106.603,109.329,106.708,109.224,105.87,107.232,109.958,108.7,109.538,106.289,109.224,107.04,105.073,107.913,105.292,109.333,107.695,109.989,109.552,106.603,109.006,107.804,107.04,107.147,108.003,107.789,110.786,111.856,115.389,115.282,119.028,120.848,120.741,120.848,123.417,124.774,127.823,129.76,131.399
211029,100.0,100.2,100.8,99.0,101.1,100.4,99.0,101.3,97.5,100.0,97.6,100.3,98.5,97.022,99.879,98.106,96.628,101.357,100.864,101.553,102.932,103.918,103.228,103.425,105.888,105.676,103.876,105.252,104.511,104.511,105.993,103.664,103.134,105.993,105.146,104.405,103.029,104.471,103.853,104.059,101.071,104.162,104.265,105.192,104.986,104.471,106.944,108.283,108.901,110.208,109.881,111.079,113.039,115.326,116.851,118.484,119.465,119.791,120.009,119.682,118.92,121.298,123.204,123.673,123.573
211030,100.0,99.8,99.7,100.3,97.4,99.7,98.1,96.4,98.9,99.5,98.3,101.1,99.4,98.108,99.4,98.505,99.301,98.704,97.412,99.798,100.493,103.078,101.984,102.382,102.879,103.188,103.702,106.377,101.336,98.867,106.48,105.039,104.937,101.85,101.13,101.439,97.941,98.431,98.431,99.606,97.941,97.745,99.018,99.116,99.9,99.116,99.018,104.111,102.152,101.233,103.48,106.953,106.136,106.136,111.652,110.937,114.308,112.265,115.841,117.373,114.411,115.898,117.535,119.041,121.535
212402,100.0,103.2,104.0,104.8,105.0,105.3,105.4,105.9,105.8,105.5,105.7,105.6,106.8,109.043,109.363,109.577,109.256,109.363,110.004,110.218,110.538,110.111,110.858,110.324,109.897,110.886,110.666,113.634,113.634,113.084,113.414,112.645,113.304,113.853,113.414,114.073,114.403,114.403,114.632,116.462,116.462,117.263,117.949,118.178,118.636,118.75,118.178,119.094,120.238,120.358,120.117,120.117,120.959,121.44,121.921,124.446,124.807,126.37,127.332,130.337,130.337,134.117,136.725,136.944,137.168
212404,100.0,98.9,101.2,99.2,98.2,97.1,99.8,102.3,97.7,101.6,100.2,100.5,99.9,103.397,102.897,103.197,106.294,105.395,100.899,104.296,102.997,98.601,102.697,104.396,100.899,101.403,101.303,103.321,106.448,102.614,102.715,103.724,98.377,98.78,106.549,105.238,102.11,106.603,107.93,105.377,107.522,105.071,106.296,106.296,103.641,108.849,109.564,110.381,113.24,111.994,109.729,115.731,119.468,117.769,122.639,130.565,123.431,132.038,129.886,130.226,131.811,135.502,133.736,136.708,141.702
211709,100.0,100.2,100.4,100.2,100.3,100.2,100.4,100.4,100.4,100.4,100.7,100.7,102.0,102.0,101.694,100.776,100.572,100.674,100.674,100.572,100.062,100.164,100.368,100.266,100.572,100.572,100.572,100.874,100.874,100.773,100.673,100.371,100.773,100.471,100.673,100.572,100.974,100.772,100.671,100.873,101.277,101.277,100.671,102.691,102.186,105.417,106.427,107.235,107.437,109.693,108.189,113.131,116.676,120.114,129.031,133.007,133.221,139.883,142.568,148.585,147.403,147.55,149.117,142.932,140.636
211710,100.0,100.5,100.6,100.5,100.5,100.4,100.6,100.8,100.8,100.8,101.5,101.6,101.5,101.5,100.586,100.586,100.688,100.485,100.384,100.485,100.181,100.079,100.079,100.079,100.384,100.384,100.384,99.982,100.082,100.082,100.082,100.484,100.384,100.584,100.685,100.685,100.885,101.087,100.684,100.684,100.785,100.684,100.785,101.693,101.39,102.701,106.232,109.259,109.763,112.727,115.471,117.447,121.069,127.874,135.448,143.57,144.888,153.12,154.986,160.254,159.925,160.565,160.312,156.588,155.143
211808,100.0,98.7,98.5,98.6,98.3,92.2,98.3,95.8,98.3,97.9,98.4,98.7,98.6,98.797,98.797,98.6,98.501,98.501,98.501,98.008,101.361,101.361,101.361,102.15,101.854,101.854,102.465,92.687,89.428,89.224,89.02,91.567,94.52,95.131,95.131,95.03,94.724,93.682,93.587,94.061,96.05,91.503,95.482,95.766,95.198,96.619,96.524,96.145,96.808,99.712,101.745,103.585,104.843,105.908,106.682,105.133,111.039,112.297,110.845,116.46,117.525,123.284,122.084,135.451,137.624
211814,100.0,99.4,99.7,99.4,98.6,92.5,99.5,100.0,99.8,100.6,101.4,100.1,100.9,100.799,101.203,100.698,101.505,102.01,102.111,102.716,104.936,104.633,104.432,103.322,104.835,104.101,106.827,103.682,99.593,101.48,102.424,102.738,102.214,102.529,101.166,102.843,101.9,101.492,101.798,102.613,102.307,98.129,101.696,102.715,103.428,103.428,103.53,103.123,105.466,108.947,106.626,111.056,111.794,115.275,116.962,121.075,122.13,128.563,130.462,134.048,133.942,134.612,136.044,140.474,141.807
211815,100.0,99.5,99.4,99.2,99.0,99.0,98.1,99.3,99.7,99.7,99.8,99.6,100.3,100.501,100.3,99.598,99.197,98.093,98.093,98.996,99.197,99.397,99.197,98.495,98.795,98.4,98.203,98.499,98.4,97.906,98.005,97.61,97.906,97.808,97.906,95.338,97.906,96.829,98.004,97.613,97.123,97.515,97.221,98.494,98.592,99.277,98.787,101.039,103.095,104.436,104.126,104.848,106.91,107.528,108.559,113.508,114.745,114.848,118.044,118.56,118.56,119.508,120.031,119.893,120.223
211604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.5,100.8,100.0,105.6,106.4,108.9,113.1,118.2,118.7,121.4,127.8,128.8,133.179,133.111,136.992,135.992
211101,100.0,98.6,99.6,100.2,97.5,100.9,100.7,100.8,101.2,103.0,102.1,101.7,101.1,104.74,104.638,102.313,103.324,103.729,106.559,103.526,105.043,105.447,105.245,104.942,104.942,104.732,106.306,107.146,106.936,105.991,103.682,106.936,107.46,106.621,107.146,107.041,107.355,108.0,107.463,107.678,108.536,108.966,108.751,108.966,109.395,108.858,109.288,110.147,109.503,111.912,113.554,114.211,115.854,117.606,120.343,120.672,121.0,118.591,125.818,125.709,129.104,130.653,131.478,132.827,133.423
211105,100.0,98.9,99.4,98.6,100.7,100.9,96.0,94.1,99.0,99.3,98.1,93.6,97.0,98.067,96.03,94.478,97.582,97.0,93.896,93.217,97.388,95.157,95.06,95.545,92.732,92.083,92.732,92.083,89.857,89.301,89.765,91.526,87.632,87.539,86.983,84.015,86.241,83.222,80.549,83.222,80.29,79.6,82.532,80.894,82.619,83.826,83.567,86.241,84.085,87.869,88.878,89.13,90.475,94.091,95.016,98.379,97.791,99.388,99.725,101.574,101.49,105.245,107.415,107.35,113.146
211106,100.0,101.4,97.2,104.8,103.7,104.2,102.1,104.6,103.2,103.1,104.8,103.9,103.0,104.648,101.455,103.309,103.309,101.867,104.236,102.382,104.133,100.322,101.97,101.249,103.309,100.726,102.276,102.896,103.722,104.962,102.896,99.28,101.346,98.144,101.449,96.801,102.069,98.803,97.884,101.661,98.395,101.865,98.191,101.763,100.947,100.64,102.069,99.007,105.744,103.735,106.907,106.695,107.224,106.59,108.599,112.3,110.291,115.261,110.925,117.27,113.78,116.852,118.88,115.329,115.989
211207,100.0,104.7,101.1,99.9,105.7,101.7,102.1,105.8,102.4,106.2,101.6,103.6,102.1,105.367,100.773,97.71,103.121,103.427,102.406,103.223,102.713,105.673,103.427,102.1,103.632,103.839,104.771,106.948,102.802,102.181,103.113,101.663,104.253,103.424,101.455,100.419,96.17,100.113,99.728,96.555,102.71,100.113,96.651,99.921,96.17,100.017,99.151,100.209,98.093,101.232,98.486,103.489,99.663,106.824,103.979,107.903,103.881,110.355,107.216,109.767,107.608,110.083,107.957,109.119,114.435
211210,100.0,100.4,102.2,97.7,98.5,100.1,97.7,99.5,100.7,97.5,99.4,100.1,103.9,100.679,102.861,102.861,103.484,105.562,110.342,105.355,107.848,104.939,108.991,111.069,103.9,112.316,106.601,118.966,119.901,120.628,115.017,117.407,113.667,108.264,113.978,110.654,113.043,119.148,118.017,110.104,111.121,118.921,110.33,112.026,113.948,115.869,113.721,113.608,121.069,122.28,121.917,125.307,125.549,125.307,133.055,137.414,138.14,142.014,147.22,150.368,150.852,146.478,150.825,151.68,149.362
211211,100.0,100.0,99.3,100.5,103.9,102.8,102.1,103.4,103.7,100.6,103.2,107.4,104.4,104.713,104.818,102.416,104.504,108.472,107.323,109.62,112.126,113.378,112.543,115.049,114.84,115.988,113.577,119.663,120.697,120.927,118.285,115.299,113.462,114.725,113.692,112.084,112.199,113.321,113.433,112.199,112.199,112.535,111.974,116.238,113.657,113.433,115.34,112.535,117.696,116.637,118.52,121.698,122.875,129.584,128.407,132.762,135.939,140.647,145.59,153.358,147.827,148.122,155.894,158.28,155.302
212709,100.0,101.4,101.1,99.8,100.6,101.0,101.0,101.5,101.3,101.8,100.2,100.6,102.2,101.28,101.178,99.645,98.623,99.134,100.36,99.543,100.156,96.886,97.703,99.952,101.178,100.773,100.874,102.392,102.493,107.046,107.856,108.26,103.303,101.077,94.399,95.512,99.762,97.667,98.864,100.26,104.051,102.455,105.448,104.849,105.747,108.74,109.937,108.94,109.538,107.457,104.938,105.814,107.238,107.347,107.676,110.086,110.195,111.291,111.619,111.729,112.715,115.194,117.156,115.747,117.075
212710,100.0,98.3,101.1,101.3,98.5,93.7,94.7,96.6,100.3,97.8,96.6,97.5,97.1,98.556,97.488,97.78,94.187,95.741,96.712,99.139,102.732,102.926,100.887,100.693,94.964,101.611,99.142,97.433,93.254,95.629,92.685,91.45,90.311,91.26,91.165,91.83,88.506,95.941,96.295,95.941,98.419,94.79,92.135,91.604,91.781,94.348,95.852,96.472,95.321,95.988,95.417,95.893,97.514,95.703,96.37,94.082,93.51,97.228,100.564,102.566,99.325,101.709,103.759,102.915,102.962
212712,100.0,102.5,102.0,103.0,100.0,98.1,97.7,88.0,98.3,97.7,96.4,83.2,86.9,84.901,84.206,85.683,85.075,89.333,85.249,91.158,92.462,85.423,87.856,82.207,81.773,80.955,80.955,80.792,87.661,88.233,101.807,99.191,97.146,99.845,91.749,91.013,88.315,92.466,93.614,93.349,93.26,93.525,92.289,91.847,93.967,101.915,102.71,102.004,100.326,99.724,97.918,97.115,105.442,107.649,109.756,109.154,109.255,110.057,110.559,110.358,108.853,104.499,102.539,101.543,104.568
212715,100.0,99.4,99.0,99.3,100.2,100.8,100.8,100.9,100.0,100.4,101.1,101.0,101.3,101.097,103.123,102.414,99.882,99.679,100.591,101.705,102.617,103.326,101.401,102.313,104.744,104.849,100.973,105.373,102.545,103.173,102.021,105.687,105.687,104.011,107.782,107.468,103.906,104.218,105.049,105.049,113.362,111.076,107.439,107.855,106.088,106.504,106.816,110.245,105.257,108.731,105.257,107.678,107.467,108.52,102.52,110.309,109.994,109.678,113.888,105.783,109.573,115.38,115.517,115.605,116.71
212719,100.0,101.8,102.1,101.9,102.0,101.8,101.9,101.8,101.9,102.0,101.7,102.0,102.7,103.111,103.522,102.803,102.7,103.83,103.624,105.165,104.857,108.246,109.067,109.376,109.273,109.164,105.448,103.263,101.296,99.11,99.11,99.001,98.673,99.001,97.908,97.908,98.127,98.127,98.225,98.225,98.421,98.421,98.618,98.716,98.618,99.599,99.697,99.893,100.384,103.195,104.198,104.198,104.299,104.098,105.102,105.202,105.604,104.801,104.801,104.901,106.106,107.485,116.737,125.509,128.411
212722,100.0,101.9,100.0,96.3,94.9,95.7,93.3,94.5,85.0,93.2,98.1,99.2,97.1,96.809,97.1,92.245,92.828,95.935,91.177,90.497,93.993,92.536,94.575,98.556,97.197,98.752,98.169,98.266,98.266,97.003,95.059,94.962,87.769,91.657,96.906,96.128,97.489,99.341,99.341,97.586,96.611,96.611,97.684,97.586,98.366,94.369,98.366,102.461,102.558,102.148,99.584,102.148,102.456,104.507,105.943,103.584,103.789,103.789,110.865,111.891,113.019,109.854,109.876,111.3,110.821
